timestamp,station pressure,sea level pressure,dewpoint temperature,temperature,relative humidity,wind direction,wind speed,total sky cover,solar radiation
2022-02-10 15:00:00,998.0,1008.7,31.0,42.0,64.0,300.0,6.0,8.0,14.6
2022-02-10 16:00:00,998.6,1009.4,31.0,39.0,72.0,280.0,7.0,10.0,6.9
2022-02-10 17:00:00,999.3,1009.9,30.0,39.0,70.0,0.0,0.0,10.0,0.9
2022-02-10 18:00:00,1001.0,1011.6,32.0,37.0,82.0,280.0,10.0,8.0,0.0
2022-02-10 19:00:00,1001.7,1012.3,32.0,36.0,85.0,170.0,3.0,8.0,0.0
2022-02-10 20:00:00,1002.0,1012.7,31.0,36.0,82.0,210.0,6.0,8.0,0.0
2022-02-10 21:00:00,1002.4,1013.2,32.0,36.0,85.0,140.0,5.0,10.0,0.0
2022-02-10 22:00:00,1002.4,1013.1,31.0,35.0,85.0,0.0,0.0,10.0,0.0
2022-02-10 23:00:00,1002.4,1013.1,32.0,35.0,88.0,330.0,3.0,10.0,0.0
2022-02-11 00:00:00,1002.4,1013.5,31.0,35.0,85.0,290.0,7.0,10.0,0.0
2022-02-11 01:00:00,1002.7,1013.6,31.0,33.0,92.0,0.0,0.0,10.0,0.0
2022-02-11 02:00:00,1002.7,1013.7,31.0,32.0,96.0,0.0,0.0,10.0,0.0
2022-02-11 03:00:00,1003.0,1014.2,30.0,32.0,92.0,0.0,0.0,8.0,0.0
2022-02-11 04:00:00,1003.4,1014.4,27.0,29.0,92.0,180.0,5.0,2.0,0.0
2022-02-11 05:00:00,1003.7,1014.8,26.0,28.0,92.0,170.0,5.0,2.0,0.0
2022-02-11 06:00:00,1003.7,1015.0,27.0,29.0,92.0,150.0,5.0,2.0,0.0
2022-02-11 07:00:00,1004.1,1015.1,27.0,31.0,85.0,150.0,8.0,2.0,0.0
2022-02-11 08:00:00,1003.7,1015.0,26.0,33.0,75.0,150.0,10.0,5.0,2.3
2022-02-11 09:00:00,1003.7,1014.7,26.0,37.0,64.0,170.0,9.0,2.0,15.9
2022-02-11 10:00:00,1003.0,1014.1,26.0,40.0,57.0,170.0,14.0,5.0,33.7
2022-02-11 11:00:00,1002.0,1012.7,25.0,43.0,49.0,160.0,16.0,5.0,33.3
2022-02-11 12:00:00,1001.0,1011.6,23.0,47.0,39.0,150.0,16.0,8.0,54.9
2022-02-11 13:00:00,1000.0,1010.8,23.0,47.0,39.0,160.0,15.0,8.0,39.3
2022-02-11 14:00:00,999.3,1009.8,23.0,49.0,36.0,160.0,17.0,8.0,35.0
2022-02-11 15:00:00,998.3,1009.1,24.0,50.0,36.0,160.0,14.0,8.0,26.2
2022-02-11 16:00:00,998.0,1008.8,24.0,50.0,36.0,160.0,16.0,8.0,14.5
2022-02-11 17:00:00,998.3,1008.9,25.0,49.0,39.0,170.0,17.0,8.0,3.2
2022-02-11 18:00:00,998.6,1009.4,26.0,49.0,41.0,160.0,18.0,8.0,0.0
2022-02-11 19:00:00,998.6,1009.3,27.0,49.0,42.0,160.0,20.0,10.0,0.0
2022-02-11 20:00:00,998.3,1009.1,27.0,47.0,45.0,160.0,22.0,10.0,0.0
2022-02-11 21:00:00,998.0,1008.8,27.0,47.0,45.0,160.0,16.0,10.0,0.0
2022-02-11 22:00:00,997.6,1008.3,28.0,47.0,48.0,160.0,16.0,8.0,0.0
2022-02-11 23:00:00,997.3,1007.9,29.0,46.0,51.0,160.0,12.0,8.0,0.0
2022-02-12 00:00:00,997.3,1008.0,29.0,45.0,53.0,170.0,9.0,10.0,0.0
2022-02-12 01:00:00,997.3,1008.0,29.0,46.0,51.0,170.0,13.0,8.0,0.0
2022-02-12 02:00:00,997.6,1008.1,29.0,46.0,51.0,160.0,8.0,8.0,0.0
2022-02-12 03:00:00,997.3,1007.9,29.0,46.0,51.0,160.0,9.0,10.0,0.0
2022-02-12 04:00:00,998.0,1008.4,30.0,47.0,52.0,180.0,8.0,10.0,0.0
2022-02-12 05:00:00,998.0,1008.6,30.0,45.0,56.0,180.0,6.0,10.0,0.0
2022-02-12 06:00:00,998.6,1009.3,30.0,45.0,56.0,200.0,7.0,10.0,0.0
2022-02-12 07:00:00,1000.0,1010.7,32.0,41.0,70.0,320.0,9.0,8.0,0.0
2022-02-12 08:00:00,1000.7,1011.4,35.0,44.0,70.0,230.0,7.0,8.0,1.0
2022-02-12 09:00:00,1001.0,1011.5,35.0,46.0,65.0,170.0,6.0,8.0,8.2
2022-02-12 10:00:00,1001.0,1011.7,32.0,50.0,50.0,260.0,12.0,8.0,23.5
2022-02-12 11:00:00,1001.0,1011.5,29.0,49.0,46.0,270.0,16.0,8.0,27.8
2022-02-12 12:00:00,1001.4,1011.9,28.0,49.0,44.0,260.0,14.0,8.0,33.3
2022-02-12 13:00:00,1002.7,1013.6,28.0,43.0,55.0,290.0,16.0,8.0,32.4
2022-02-12 14:00:00,1003.7,1014.6,28.0,43.0,55.0,270.0,20.0,8.0,30.1
2022-02-12 15:00:00,1005.1,1016.1,26.0,40.0,57.0,300.0,18.0,8.0,21.9
2022-02-12 16:00:00,1006.4,1017.6,24.0,38.0,57.0,290.0,13.0,8.0,12.6
2022-02-12 17:00:00,1007.8,1018.8,23.0,35.0,61.0,290.0,20.0,5.0,3.3
2022-02-12 18:00:00,1009.1,1020.2,21.0,33.0,61.0,300.0,13.0,8.0,0.0
2022-02-12 19:00:00,1010.2,1021.4,20.0,31.0,63.0,290.0,15.0,8.0,0.0
2022-02-12 20:00:00,1010.8,1021.9,18.0,30.0,60.0,290.0,9.0,5.0,0.0
2022-02-12 21:00:00,1011.2,1022.3,19.0,29.0,66.0,270.0,7.0,8.0,0.0
2022-02-12 22:00:00,1011.2,1022.3,17.0,29.0,61.0,290.0,15.0,8.0,0.0
2022-02-12 23:00:00,1011.9,1022.7,16.0,28.0,60.0,300.0,12.0,10.0,0.0
2022-02-13 00:00:00,1011.9,1023.0,15.0,27.0,60.0,290.0,13.0,10.0,0.0
2022-02-13 01:00:00,1011.5,1022.7,14.0,27.0,58.0,290.0,8.0,10.0,0.0
2022-02-13 02:00:00,1011.5,1022.5,15.0,26.0,63.0,290.0,8.0,10.0,0.0
2022-02-13 03:00:00,1011.9,1023.0,14.0,26.0,60.0,290.0,7.0,10.0,0.0
2022-02-13 04:00:00,1011.2,1022.3,13.0,25.0,60.0,310.0,12.0,10.0,0.0
2022-02-13 05:00:00,1011.5,1022.7,12.0,24.0,59.0,280.0,9.0,10.0,0.0
2022-02-13 06:00:00,1012.2,1023.3,12.0,24.0,59.0,280.0,10.0,10.0,0.0
2022-02-13 07:00:00,1012.9,1024.1,12.0,24.0,59.0,290.0,10.0,10.0,0.0
2022-02-13 08:00:00,1012.9,1024.3,12.0,24.0,59.0,350.0,7.0,10.0,1.0
2022-02-13 09:00:00,1013.2,1024.4,11.0,23.0,59.0,330.0,8.0,10.0,6.1
2022-02-13 10:00:00,1013.2,1024.5,12.0,23.0,62.0,20.0,6.0,10.0,12.5
2022-02-13 11:00:00,1012.5,1023.7,11.0,23.0,59.0,350.0,8.0,10.0,17.4
2022-02-13 12:00:00,1011.5,1022.6,10.0,24.0,54.0,350.0,7.0,8.0,13.9
2022-02-13 13:00:00,1010.5,1021.7,10.0,24.0,54.0,320.0,9.0,10.0,30.1
2022-02-13 14:00:00,1009.1,1020.5,8.0,25.0,48.0,290.0,10.0,10.0,17.7
2022-02-13 15:00:00,1008.8,1020.0,8.0,25.0,48.0,300.0,7.0,8.0,21.2
2022-02-13 16:00:00,1008.5,1019.7,7.0,24.0,47.0,270.0,10.0,5.0,16.5
2022-02-13 17:00:00,1008.8,1020.0,7.0,22.0,52.0,280.0,13.0,10.0,3.4
2022-02-13 18:00:00,1008.8,1020.1,5.0,22.0,47.0,290.0,10.0,10.0,0.0
2022-02-13 19:00:00,1008.8,1019.9,5.0,22.0,47.0,290.0,13.0,10.0,0.0
2022-02-13 20:00:00,1008.8,1020.2,7.0,21.0,54.0,290.0,14.0,10.0,0.0
2022-02-13 21:00:00,1009.5,1020.7,5.0,17.0,58.0,340.0,9.0,10.0,0.0
2022-02-13 22:00:00,1008.8,1020.0,4.0,15.0,61.0,10.0,9.0,10.0,0.0
2022-02-13 23:00:00,1008.1,1019.5,5.0,15.0,64.0,10.0,8.0,10.0,0.0
2022-02-14 00:00:00,1007.8,1019.3,7.0,14.0,73.0,340.0,6.0,10.0,0.0
2022-02-14 01:00:00,1007.8,1019.0,8.0,14.0,77.0,360.0,5.0,10.0,0.0
2022-02-14 02:00:00,1007.5,1018.8,3.0,14.0,61.0,280.0,14.0,10.0,0.0
2022-02-14 03:00:00,1007.5,1018.8,1.0,11.0,64.0,280.0,10.0,10.0,0.0
2022-02-14 04:00:00,1007.5,1018.7,0.0,10.0,63.0,280.0,13.0,8.0,0.0
2022-02-14 05:00:00,1007.8,1019.0,-2.0,8.0,63.0,270.0,13.0,2.0,0.0
2022-02-14 06:00:00,1008.1,1019.4,-3.0,7.0,63.0,270.0,15.0,2.0,0.0
2022-02-14 07:00:00,1008.8,1020.3,-4.0,7.0,60.0,280.0,16.0,2.0,0.0
2022-02-14 08:00:00,1009.5,1020.8,-3.0,9.0,58.0,290.0,14.0,5.0,2.2
2022-02-14 09:00:00,1010.2,1021.4,-3.0,10.0,55.0,280.0,14.0,2.0,11.6
2022-02-14 10:00:00,1010.5,1021.8,-4.0,13.0,46.0,280.0,13.0,2.0,26.3
2022-02-14 11:00:00,1010.5,1021.7,-4.0,14.0,44.0,260.0,15.0,2.0,38.0
2022-02-14 12:00:00,1010.2,1021.4,-6.0,16.0,36.0,280.0,20.0,2.0,43.9
2022-02-14 13:00:00,1010.2,1021.4,-7.0,17.0,33.0,280.0,21.0,2.0,44.5
2022-02-14 14:00:00,1010.2,1021.5,-6.0,18.0,33.0,270.0,18.0,2.0,39.7
2022-02-14 15:00:00,1010.8,1022.2,-5.0,17.0,36.0,280.0,18.0,2.0,30.2
2022-02-14 16:00:00,1011.9,1023.3,-5.0,15.0,40.0,270.0,15.0,2.0,17.1
2022-02-14 17:00:00,1013.2,1024.6,-5.0,14.0,41.0,270.0,17.0,2.0,4.2
2022-02-14 18:00:00,1014.9,1026.3,-5.0,13.0,43.0,280.0,13.0,0.0,0.0
2022-02-14 19:00:00,1016.3,1027.8,-4.0,12.0,48.0,290.0,13.0,0.0,0.0
2022-02-14 20:00:00,1017.3,1028.6,-3.0,11.0,53.0,270.0,9.0,0.0,0.0
2022-02-14 21:00:00,1017.9,1029.3,-2.0,10.0,57.0,280.0,7.0,2.0,0.0
2022-02-14 22:00:00,1018.3,1029.7,0.0,11.0,60.0,300.0,5.0,8.0,0.0
2022-02-14 23:00:00,1018.6,1030.0,2.0,11.0,66.0,300.0,9.0,8.0,0.0
2022-02-15 00:00:00,1019.0,1030.5,2.0,10.0,69.0,280.0,3.0,8.0,0.0
2022-02-15 01:00:00,1019.3,1030.6,2.0,10.0,69.0,280.0,5.0,8.0,0.0
2022-02-15 02:00:00,1019.3,1030.7,3.0,11.0,70.0,280.0,6.0,8.0,0.0
2022-02-15 03:00:00,1020.0,1031.2,3.0,11.0,70.0,290.0,9.0,5.0,0.0
2022-02-15 04:00:00,1021.0,1032.4,2.0,10.0,69.0,300.0,7.0,2.0,0.0
2022-02-15 05:00:00,1022.0,1033.5,2.0,9.0,72.0,290.0,6.0,0.0,0.0
2022-02-15 06:00:00,1023.0,1034.5,2.0,8.0,75.0,310.0,3.0,0.0,0.0
2022-02-15 07:00:00,1024.0,1035.6,4.0,11.0,73.0,0.0,0.0,2.0,0.0
2022-02-15 08:00:00,1025.1,1036.5,4.0,13.0,67.0,240.0,8.0,2.0,2.5
2022-02-15 09:00:00,1025.1,1036.7,3.0,16.0,56.0,-1.0,5.0,2.0,13.8
2022-02-15 10:00:00,1024.7,1036.2,4.0,19.0,51.0,200.0,5.0,2.0,26.8
2022-02-15 11:00:00,1024.7,1036.1,4.0,23.0,43.0,200.0,7.0,2.0,37.0
2022-02-15 12:00:00,1024.0,1035.5,4.0,25.0,40.0,240.0,9.0,8.0,42.2
2022-02-15 13:00:00,1024.0,1035.3,6.0,29.0,37.0,270.0,17.0,8.0,32.3
2022-02-15 14:00:00,1024.7,1036.2,7.0,28.0,40.0,300.0,18.0,8.0,16.8
2022-02-15 15:00:00,1025.4,1036.6,8.0,26.0,46.0,270.0,15.0,8.0,22.0
2022-02-15 16:00:00,1025.7,1037.2,9.0,26.0,48.0,260.0,12.0,2.0,12.6
2022-02-15 17:00:00,1026.4,1037.9,10.0,24.0,54.0,280.0,9.0,2.0,4.4
2022-02-15 18:00:00,1027.4,1038.6,10.0,22.0,60.0,270.0,5.0,2.0,0.0
2022-02-15 19:00:00,1028.1,1039.4,10.0,22.0,60.0,240.0,5.0,0.0,0.0
2022-02-15 20:00:00,1028.1,1039.4,10.0,20.0,65.0,220.0,3.0,0.0,0.0
2022-02-15 21:00:00,1028.4,1039.8,10.0,17.0,73.0,0.0,0.0,0.0,0.0
2022-02-15 22:00:00,1028.4,1039.8,10.0,17.0,73.0,0.0,0.0,0.0,0.0
2022-02-15 23:00:00,1029.1,1040.3,10.0,15.0,80.0,190.0,3.0,2.0,0.0
2022-02-16 00:00:00,1029.1,1040.5,9.0,14.0,80.0,0.0,0.0,0.0,0.0
2022-02-16 01:00:00,1028.4,1039.8,10.0,17.0,73.0,160.0,3.0,0.0,0.0
2022-02-16 02:00:00,1027.4,1038.8,10.0,15.0,80.0,0.0,0.0,2.0,0.0
2022-02-16 03:00:00,1026.8,1038.1,9.0,13.0,84.0,310.0,3.0,2.0,0.0
2022-02-16 04:00:00,1027.4,1038.7,9.0,13.0,84.0,0.0,0.0,5.0,0.0
2022-02-16 05:00:00,1026.4,1037.8,9.0,14.0,80.0,140.0,3.0,8.0,0.0
2022-02-16 06:00:00,1026.1,1037.4,10.0,22.0,60.0,160.0,13.0,8.0,0.0
2022-02-16 07:00:00,1025.7,1036.9,9.0,25.0,50.0,160.0,18.0,8.0,0.0
2022-02-16 08:00:00,1025.4,1036.6,10.0,27.0,48.0,160.0,14.0,8.0,2.4
2022-02-16 09:00:00,1024.7,1035.9,13.0,31.0,47.0,150.0,22.0,8.0,13.6
2022-02-16 10:00:00,1023.7,1034.9,16.0,34.0,47.0,170.0,25.0,2.0,16.9
2022-02-16 11:00:00,1022.7,1033.9,18.0,35.0,49.0,160.0,24.0,8.0,38.3
2022-02-16 12:00:00,1021.0,1032.3,19.0,37.0,48.0,150.0,17.0,8.0,44.1
2022-02-16 13:00:00,1019.6,1030.8,21.0,38.0,50.0,160.0,23.0,8.0,44.7
2022-02-16 14:00:00,1018.3,1029.6,21.0,39.0,48.0,150.0,20.0,8.0,40.0
2022-02-16 15:00:00,1017.6,1028.8,21.0,40.0,46.0,160.0,24.0,8.0,28.7
2022-02-16 16:00:00,1016.3,1027.5,22.0,40.0,48.0,150.0,23.0,8.0,16.6
2022-02-16 17:00:00,1014.9,1026.2,23.0,40.0,50.0,160.0,23.0,8.0,4.3
2022-02-16 18:00:00,1015.2,1026.3,25.0,40.0,55.0,170.0,24.0,8.0,0.0
2022-02-16 19:00:00,1015.6,1026.6,29.0,39.0,67.0,170.0,22.0,8.0,0.0
2022-02-16 20:00:00,1014.9,1026.1,30.0,39.0,70.0,170.0,20.0,8.0,0.0
2022-02-16 21:00:00,1013.9,1025.0,30.0,39.0,70.0,160.0,17.0,8.0,0.0
2022-02-16 22:00:00,1013.9,1025.1,30.0,40.0,67.0,170.0,10.0,8.0,0.0
2022-02-16 23:00:00,1013.2,1024.3,30.0,41.0,65.0,150.0,14.0,10.0,0.0
2022-02-17 00:00:00,1012.5,1023.5,31.0,42.0,64.0,150.0,15.0,10.0,0.0
2022-02-17 01:00:00,1011.5,1022.5,31.0,43.0,62.0,150.0,15.0,10.0,0.0
2022-02-17 02:00:00,1010.2,1021.4,31.0,44.0,60.0,150.0,13.0,10.0,0.0
2022-02-17 03:00:00,1009.5,1020.6,32.0,44.0,62.0,150.0,14.0,10.0,0.0
2022-02-17 04:00:00,1009.1,1020.3,33.0,45.0,63.0,150.0,17.0,10.0,0.0
2022-02-17 05:00:00,1008.8,1019.8,34.0,46.0,63.0,160.0,16.0,10.0,0.0
2022-02-17 06:00:00,1007.8,1018.9,35.0,46.0,65.0,170.0,21.0,10.0,0.0
2022-02-17 07:00:00,1007.5,1018.5,37.0,46.0,71.0,160.0,18.0,8.0,0.0
2022-02-17 08:00:00,1007.5,1018.3,38.0,47.0,71.0,170.0,17.0,10.0,2.3
2022-02-17 09:00:00,1006.8,1017.8,39.0,49.0,69.0,160.0,17.0,10.0,8.5
2022-02-17 10:00:00,1006.1,1016.9,41.0,51.0,68.0,160.0,16.0,10.0,26.7
2022-02-17 11:00:00,1005.1,1016.0,42.0,53.0,66.0,170.0,16.0,10.0,36.2
2022-02-17 12:00:00,1004.4,1015.4,42.0,53.0,66.0,170.0,20.0,10.0,36.1
2022-02-17 13:00:00,1003.4,1014.4,43.0,54.0,66.0,170.0,16.0,10.0,17.7
2022-02-17 14:00:00,1002.0,1012.7,43.0,55.0,64.0,170.0,14.0,10.0,15.9
2022-02-17 15:00:00,1000.3,1011.0,45.0,54.0,72.0,160.0,14.0,10.0,17.5
2022-02-17 16:00:00,999.0,1009.5,45.0,54.0,72.0,160.0,14.0,10.0,10.2
2022-02-17 17:00:00,997.6,1008.2,45.0,54.0,72.0,160.0,14.0,10.0,1.5
2022-02-17 18:00:00,996.6,1007.0,47.0,54.0,77.0,160.0,16.0,10.0,0.0
2022-02-17 19:00:00,994.9,1005.6,47.0,51.0,86.0,150.0,14.0,10.0,0.0
2022-02-17 20:00:00,993.2,1003.7,48.0,51.0,89.0,160.0,14.0,10.0,0.0
2022-02-17 21:00:00,991.2,1001.7,48.0,51.0,89.0,150.0,15.0,10.0,0.0
2022-02-17 22:00:00,988.8,999.4,49.0,52.0,89.0,150.0,17.0,10.0,0.0
2022-02-17 23:00:00,986.1,996.5,51.0,54.0,90.0,160.0,22.0,10.0,0.0
2022-02-18 00:00:00,983.1,993.4,51.0,55.0,86.0,160.0,22.0,10.0,0.0
2022-02-18 01:00:00,981.4,991.9,51.0,55.0,86.0,160.0,15.0,10.0,0.0
2022-02-18 02:00:00,979.0,989.6,51.0,56.0,84.0,150.0,17.0,10.0,0.0
2022-02-18 03:00:00,977.3,987.9,51.0,58.0,78.0,160.0,23.0,10.0,0.0
2022-02-18 04:00:00,977.0,987.4,52.0,57.0,83.0,170.0,16.0,10.0,0.0
2022-02-18 05:00:00,983.1,993.4,34.0,39.0,82.0,280.0,26.0,8.0,0.0
2022-02-18 06:00:00,988.1,998.8,26.0,33.0,75.0,280.0,22.0,8.0,0.0
2022-02-18 07:00:00,991.2,1001.8,21.0,30.0,69.0,280.0,22.0,8.0,0.0
2022-02-18 08:00:00,994.2,1005.0,21.0,30.0,69.0,280.0,28.0,2.0,1.3
2022-02-18 09:00:00,997.0,1007.7,19.0,28.0,69.0,290.0,33.0,8.0,14.8
2022-02-18 10:00:00,999.0,1009.8,15.0,28.0,58.0,280.0,21.0,5.0,14.1
2022-02-18 11:00:00,1000.7,1011.4,13.0,27.0,55.0,300.0,29.0,8.0,29.4
2022-02-18 12:00:00,1001.0,1011.8,14.0,27.0,58.0,290.0,23.0,8.0,32.2
2022-02-18 13:00:00,1002.0,1012.7,12.0,26.0,55.0,270.0,17.0,8.0,32.6
2022-02-18 14:00:00,1002.7,1013.9,11.0,27.0,50.0,270.0,23.0,8.0,29.2
2022-02-18 15:00:00,1004.1,1014.9,9.0,25.0,50.0,270.0,29.0,5.0,22.4
2022-02-18 16:00:00,1004.7,1015.9,8.0,23.0,52.0,280.0,17.0,2.0,16.6
2022-02-18 17:00:00,1006.1,1017.1,9.0,22.0,57.0,300.0,20.0,5.0,5.1
2022-02-18 18:00:00,1007.1,1018.3,9.0,21.0,59.0,290.0,20.0,5.0,0.0
2022-02-18 19:00:00,1007.5,1018.8,8.0,20.0,59.0,300.0,12.0,5.0,0.0
2022-02-18 20:00:00,1007.5,1018.8,8.0,20.0,59.0,280.0,10.0,2.0,0.0
2022-02-18 21:00:00,1007.8,1019.1,9.0,19.0,64.0,270.0,5.0,2.0,0.0
2022-02-18 22:00:00,1007.8,1019.0,9.0,18.0,67.0,0.0,0.0,0.0,0.0
2022-02-18 23:00:00,1007.1,1018.4,10.0,18.0,71.0,150.0,3.0,0.0,0.0
2022-02-19 00:00:00,1007.1,1018.2,10.0,17.0,73.0,0.0,0.0,0.0,0.0
2022-02-19 01:00:00,1005.8,1016.9,9.0,17.0,70.0,140.0,5.0,2.0,0.0
2022-02-19 02:00:00,1005.1,1016.2,9.0,17.0,70.0,160.0,7.0,2.0,0.0
2022-02-19 03:00:00,1003.4,1014.7,9.0,17.0,70.0,150.0,8.0,2.0,0.0
2022-02-19 04:00:00,1002.4,1013.6,8.0,19.0,62.0,150.0,13.0,2.0,0.0
2022-02-19 05:00:00,1001.4,1012.3,9.0,20.0,62.0,160.0,15.0,8.0,0.0
2022-02-19 06:00:00,1000.0,1010.9,10.0,22.0,60.0,170.0,18.0,10.0,0.0
2022-02-19 07:00:00,999.7,1010.5,10.0,24.0,54.0,170.0,21.0,8.0,0.0
2022-02-19 08:00:00,1000.0,1010.9,11.0,25.0,55.0,170.0,14.0,8.0,1.4
2022-02-19 09:00:00,999.7,1010.7,18.0,23.0,81.0,150.0,9.0,10.0,7.7
2022-02-19 10:00:00,998.6,1009.4,19.0,25.0,78.0,150.0,14.0,10.0,3.9
2022-02-19 11:00:00,998.0,1009.0,21.0,27.0,78.0,150.0,15.0,8.0,9.2
2022-02-19 12:00:00,997.0,1007.9,23.0,29.0,78.0,170.0,14.0,8.0,20.1
2022-02-19 13:00:00,998.6,1009.6,22.0,28.0,77.0,270.0,22.0,10.0,19.6
2022-02-19 14:00:00,1000.0,1010.9,7.0,28.0,40.0,270.0,26.0,8.0,7.8
2022-02-19 15:00:00,1002.0,1012.8,6.0,27.0,40.0,270.0,22.0,5.0,11.2
2022-02-19 16:00:00,1002.7,1013.8,6.0,26.0,42.0,280.0,24.0,5.0,13.2
2022-02-19 17:00:00,1004.4,1015.7,6.0,25.0,44.0,260.0,30.0,8.0,4.6
2022-02-19 18:00:00,1007.1,1018.3,13.0,22.0,68.0,270.0,22.0,8.0,0.0
2022-02-19 19:00:00,1008.5,1019.8,6.0,20.0,54.0,290.0,22.0,5.0,0.0
2022-02-19 20:00:00,1010.8,1022.0,6.0,19.0,56.0,290.0,24.0,8.0,0.0
2022-02-19 21:00:00,1011.5,1022.9,2.0,18.0,49.0,280.0,32.0,2.0,0.0
2022-02-19 22:00:00,1013.5,1024.7,4.0,17.0,56.0,300.0,16.0,2.0,0.0
2022-02-19 23:00:00,1014.9,1026.3,4.0,15.0,61.0,290.0,16.0,2.0,0.0
2022-02-20 00:00:00,1016.3,1027.6,3.0,14.0,61.0,320.0,15.0,2.0,0.0
2022-02-20 01:00:00,1016.6,1027.7,2.0,14.0,58.0,310.0,15.0,2.0,0.0
2022-02-20 02:00:00,1016.6,1027.7,1.0,13.0,58.0,310.0,10.0,0.0,0.0
2022-02-20 03:00:00,1016.9,1028.2,1.0,11.0,64.0,320.0,7.0,0.0,0.0
2022-02-20 04:00:00,1017.9,1029.2,1.0,10.0,66.0,260.0,7.0,2.0,0.0
2022-02-20 05:00:00,1018.6,1029.8,0.0,10.0,63.0,250.0,6.0,2.0,0.0
2022-02-20 06:00:00,1019.0,1030.4,0.0,11.0,60.0,250.0,8.0,2.0,0.0
2022-02-20 07:00:00,1020.0,1031.4,0.0,14.0,53.0,240.0,5.0,2.0,0.0
2022-02-20 08:00:00,1020.3,1031.5,2.0,16.0,53.0,180.0,3.0,2.0,3.3
2022-02-20 09:00:00,1019.3,1030.8,3.0,18.0,51.0,130.0,8.0,8.0,15.5
2022-02-20 10:00:00,1018.6,1029.9,7.0,22.0,52.0,160.0,10.0,8.0,28.4
2022-02-20 11:00:00,1017.6,1029.0,8.0,23.0,52.0,150.0,8.0,10.0,38.4
2022-02-20 12:00:00,1016.3,1027.4,9.0,25.0,50.0,160.0,13.0,8.0,44.0
2022-02-20 13:00:00,1014.6,1025.6,10.0,28.0,46.0,170.0,21.0,8.0,44.6
2022-02-20 14:00:00,1013.2,1024.5,10.0,30.0,43.0,150.0,15.0,5.0,40.0
2022-02-20 15:00:00,1011.9,1023.2,10.0,32.0,39.0,160.0,20.0,2.0,30.9
2022-02-20 16:00:00,1011.2,1022.4,10.0,32.0,39.0,160.0,18.0,2.0,18.4
2022-02-20 17:00:00,1010.5,1021.8,10.0,32.0,39.0,150.0,14.0,2.0,5.8
2022-02-20 18:00:00,1010.2,1021.3,10.0,32.0,39.0,150.0,18.0,0.0,0.1
2022-02-20 19:00:00,1009.5,1020.5,9.0,32.0,37.0,150.0,16.0,0.0,0.0
2022-02-20 20:00:00,1009.8,1021.0,10.0,32.0,39.0,160.0,17.0,0.0,0.0
2022-02-20 21:00:00,1010.2,1021.5,10.0,32.0,39.0,160.0,16.0,2.0,0.0
2022-02-20 22:00:00,1010.2,1021.4,10.0,32.0,39.0,150.0,17.0,8.0,0.0
2022-02-20 23:00:00,1011.2,1022.4,10.0,32.0,39.0,160.0,14.0,2.0,0.0
2022-02-21 00:00:00,1011.5,1022.6,11.0,32.0,41.0,160.0,12.0,2.0,0.0
2022-02-21 01:00:00,1011.5,1022.6,11.0,32.0,41.0,160.0,14.0,2.0,0.0
2022-02-21 02:00:00,1011.5,1022.5,13.0,31.0,47.0,150.0,12.0,0.0,0.0
2022-02-21 03:00:00,1011.2,1022.5,13.0,31.0,47.0,160.0,12.0,2.0,0.0
2022-02-21 04:00:00,1012.2,1023.3,14.0,31.0,49.0,170.0,8.0,2.0,0.0
2022-02-21 05:00:00,1012.5,1023.8,15.0,30.0,53.0,160.0,7.0,5.0,0.0
2022-02-21 06:00:00,1013.2,1024.4,16.0,30.0,55.0,160.0,8.0,5.0,0.0
2022-02-21 07:00:00,1013.9,1025.0,17.0,32.0,54.0,160.0,9.0,8.0,0.0
2022-02-21 08:00:00,1014.9,1025.9,18.0,35.0,49.0,170.0,9.0,5.0,3.8
2022-02-21 09:00:00,1015.2,1026.3,19.0,38.0,46.0,170.0,9.0,5.0,16.7
2022-02-21 10:00:00,1015.2,1026.2,19.0,42.0,39.0,150.0,8.0,5.0,30.4
2022-02-21 11:00:00,1014.9,1025.9,20.0,46.0,35.0,-1.0,6.0,2.0,40.9
2022-02-21 12:00:00,1013.9,1025.1,21.0,49.0,33.0,150.0,5.0,2.0,44.0
2022-02-21 13:00:00,1013.2,1024.3,22.0,51.0,32.0,140.0,7.0,5.0,44.6
2022-02-21 14:00:00,1012.9,1024.0,22.0,52.0,31.0,140.0,7.0,5.0,40.0
2022-02-21 15:00:00,1012.9,1023.9,23.0,53.0,31.0,170.0,9.0,5.0,31.0
2022-02-21 16:00:00,1013.2,1024.1,24.0,51.0,35.0,120.0,5.0,8.0,18.5
2022-02-21 17:00:00,1013.5,1024.5,24.0,46.0,42.0,0.0,0.0,8.0,5.6
2022-02-21 18:00:00,1014.2,1025.4,24.0,39.0,55.0,0.0,0.0,5.0,0.1
2022-02-21 19:00:00,1014.9,1026.2,23.0,34.0,64.0,0.0,0.0,2.0,0.0
2022-02-21 20:00:00,1015.9,1027.2,24.0,35.0,64.0,330.0,5.0,2.0,0.0
2022-02-21 21:00:00,1016.3,1027.4,23.0,35.0,61.0,-1.0,5.0,8.0,0.0
2022-02-21 22:00:00,1016.6,1027.7,23.0,36.0,59.0,360.0,6.0,5.0,0.0
2022-02-21 23:00:00,1016.6,1027.7,22.0,31.0,69.0,0.0,0.0,5.0,0.0
2022-02-22 00:00:00,1017.3,1028.2,22.0,31.0,69.0,0.0,0.0,2.0,0.0
