timestamp,station pressure,sea level pressure,dewpoint temperature,temperature,relative humidity,wind direction,wind speed,total sky cover,solar radiation
2021-01-01 00:00:00,1020.0,1031.1,20.0,25.0,81.0,270.0,6.0,0.0,0.0
2021-01-01 01:00:00,1020.7,1031.7,18.0,23.0,81.0,280.0,5.0,0.0,0.0
2021-01-01 02:00:00,1021.0,1032.1,19.0,23.0,85.0,30.0,3.0,0.0,0.0
2021-01-01 03:00:00,1021.3,1032.6,18.0,20.0,92.0,80.0,3.0,0.0,0.0
2021-01-01 04:00:00,1021.7,1032.9,19.0,19.0,100.0,0.0,0.0,0.0,0.0
2021-01-01 05:00:00,1022.0,1033.4,18.0,20.0,92.0,0.0,0.0,0.0,0.0
2021-01-01 06:00:00,1022.0,1033.3,17.0,18.0,96.0,0.0,0.0,2.0,0.0
2021-01-01 07:00:00,1022.4,1033.6,18.0,19.0,95.0,0.0,0.0,8.0,0.0
2021-01-01 08:00:00,1023.0,1034.2,22.0,25.0,88.0,0.0,0.0,5.0,0.1
2021-01-01 09:00:00,1023.0,1034.1,23.0,29.0,78.0,0.0,0.0,8.0,4.6
2021-01-01 10:00:00,1022.0,1033.2,23.0,30.0,75.0,300.0,3.0,8.0,13.9
2021-01-01 11:00:00,1020.7,1031.9,21.0,32.0,63.0,30.0,5.0,8.0,23.3
2021-01-01 12:00:00,1019.6,1030.8,20.0,32.0,61.0,340.0,5.0,10.0,27.8
2021-01-01 13:00:00,1019.0,1030.3,20.0,32.0,61.0,0.0,0.0,10.0,27.5
2021-01-01 14:00:00,1019.0,1030.1,20.0,31.0,63.0,350.0,3.0,10.0,22.5
2021-01-01 15:00:00,1017.3,1028.5,21.0,30.0,69.0,50.0,5.0,10.0,13.7
2021-01-01 16:00:00,1016.9,1028.3,21.0,30.0,69.0,0.0,0.0,10.0,3.6
2021-01-01 17:00:00,1015.6,1026.9,22.0,30.0,71.0,0.0,0.0,10.0,0.0
2021-01-01 18:00:00,1014.9,1026.3,22.0,30.0,71.0,60.0,3.0,10.0,0.0
2021-01-01 19:00:00,1014.2,1025.4,27.0,27.0,100.0,40.0,6.0,10.0,0.0
2021-01-01 20:00:00,1012.9,1024.1,27.0,28.0,96.0,350.0,5.0,10.0,0.0
2021-01-01 21:00:00,1011.2,1022.4,27.0,27.0,100.0,0.0,0.0,10.0,0.0
2021-01-01 22:00:00,,1020.4,27.0,27.0,100.0,0.0,0.0,,0.0
2021-01-01 23:00:00,,1018.0,28.0,28.0,100.0,0.0,0.0,,0.0
2021-01-02 00:00:00,1005.1,1016.3,29.0,29.0,100.0,0.0,0.0,10.0,0.0
2021-01-02 01:00:00,1003.0,1014.2,30.0,30.0,100.0,0.0,0.0,10.0,0.0
2021-01-02 02:00:00,1001.0,1011.9,30.0,30.0,100.0,120.0,3.0,10.0,0.0
2021-01-02 03:00:00,998.6,1009.5,30.0,30.0,100.0,0.0,0.0,10.0,0.0
2021-01-02 04:00:00,997.0,1007.6,30.0,30.0,100.0,0.0,0.0,10.0,0.0
2021-01-02 05:00:00,995.3,1006.0,31.0,31.0,100.0,0.0,0.0,10.0,0.0
2021-01-02 06:00:00,995.3,1006.1,31.0,31.0,100.0,-1.0,6.0,10.0,0.0
2021-01-02 07:00:00,995.6,1006.3,32.0,32.0,100.0,90.0,8.0,10.0,0.0
2021-01-02 08:00:00,995.3,1006.1,32.0,32.0,100.0,80.0,3.0,10.0,0.0
2021-01-02 09:00:00,995.9,1006.6,33.0,33.0,100.0,170.0,6.0,10.0,0.5
2021-01-02 10:00:00,997.6,1008.3,34.0,34.0,100.0,-1.0,5.0,10.0,2.6
2021-01-02 11:00:00,997.6,1008.3,33.0,38.0,82.0,280.0,17.0,10.0,1.2
2021-01-02 12:00:00,999.3,1010.0,33.0,40.0,76.0,280.0,20.0,8.0,6.1
2021-01-02 13:00:00,1000.7,1011.5,32.0,40.0,73.0,270.0,20.0,8.0,9.3
2021-01-02 14:00:00,1002.0,1013.0,31.0,38.0,76.0,270.0,18.0,8.0,14.0
2021-01-02 15:00:00,1003.7,1014.7,29.0,36.0,75.0,280.0,18.0,5.0,8.5
2021-01-02 16:00:00,1005.1,1016.2,28.0,33.0,81.0,280.0,15.0,2.0,3.4
2021-01-02 17:00:00,1006.4,1017.7,26.0,32.0,78.0,290.0,18.0,2.0,0.0
2021-01-02 18:00:00,1007.8,1018.9,26.0,31.0,82.0,300.0,9.0,2.0,0.0
2021-01-02 19:00:00,1008.5,1019.6,25.0,30.0,81.0,300.0,10.0,5.0,0.0
2021-01-02 20:00:00,1009.1,1020.2,26.0,30.0,85.0,270.0,3.0,10.0,0.0
2021-01-02 21:00:00,1009.5,1020.4,26.0,31.0,82.0,340.0,5.0,10.0,0.0
2021-01-02 22:00:00,1009.5,1020.7,26.0,30.0,85.0,360.0,5.0,10.0,0.0
2021-01-02 23:00:00,1010.5,1021.5,26.0,30.0,85.0,300.0,3.0,10.0,0.0
2021-01-03 00:00:00,1010.8,1021.8,26.0,30.0,85.0,10.0,3.0,10.0,0.0
2021-01-03 01:00:00,1011.2,1022.2,26.0,30.0,85.0,0.0,0.0,10.0,0.0
2021-01-03 02:00:00,1010.5,1021.8,26.0,30.0,85.0,350.0,6.0,10.0,0.0
2021-01-03 03:00:00,1010.2,1021.2,25.0,30.0,81.0,30.0,5.0,10.0,0.0
2021-01-03 04:00:00,1010.2,1021.4,25.0,29.0,85.0,50.0,6.0,10.0,0.0
2021-01-03 05:00:00,1009.5,1020.7,24.0,29.0,82.0,20.0,6.0,10.0,0.0
2021-01-03 06:00:00,1009.1,1020.2,24.0,29.0,82.0,30.0,6.0,10.0,0.0
2021-01-03 07:00:00,1009.8,1021.0,24.0,29.0,82.0,0.0,0.0,10.0,0.0
2021-01-03 08:00:00,1010.8,1022.0,24.0,30.0,78.0,0.0,0.0,10.0,0.0
2021-01-03 09:00:00,1009.8,1021.0,25.0,30.0,81.0,80.0,6.0,10.0,0.9
2021-01-03 10:00:00,1008.8,1020.0,25.0,30.0,81.0,0.0,0.0,10.0,2.7
2021-01-03 11:00:00,1007.5,1018.5,26.0,31.0,82.0,140.0,7.0,10.0,5.3
2021-01-03 12:00:00,1005.8,1016.9,26.0,32.0,78.0,120.0,6.0,10.0,9.2
2021-01-03 13:00:00,1005.4,1016.5,26.0,32.0,78.0,120.0,5.0,10.0,11.2
2021-01-03 14:00:00,1005.8,1016.7,26.0,31.0,82.0,360.0,5.0,10.0,5.2
2021-01-03 15:00:00,1006.1,1017.2,28.0,30.0,92.0,330.0,3.0,10.0,3.2
2021-01-03 16:00:00,1006.4,1017.5,29.0,29.0,100.0,330.0,5.0,10.0,1.4
2021-01-03 17:00:00,1006.4,1017.5,29.0,29.0,100.0,350.0,3.0,10.0,0.0
2021-01-03 18:00:00,1006.1,1017.2,29.0,29.0,100.0,50.0,3.0,10.0,0.0
2021-01-03 19:00:00,1005.8,1017.0,28.0,29.0,96.0,0.0,0.0,10.0,0.0
2021-01-03 20:00:00,1005.4,1016.6,29.0,29.0,100.0,340.0,5.0,10.0,0.0
2021-01-03 21:00:00,1005.4,1016.4,29.0,29.0,100.0,310.0,3.0,10.0,0.0
2021-01-03 22:00:00,1005.1,1016.2,29.0,29.0,100.0,0.0,0.0,10.0,0.0
2021-01-03 23:00:00,1004.7,1015.8,29.0,29.0,100.0,0.0,0.0,10.0,0.0
2021-01-04 00:00:00,1004.4,1015.7,29.0,29.0,100.0,330.0,3.0,10.0,0.0
2021-01-04 01:00:00,1005.1,1016.0,29.0,29.0,100.0,330.0,3.0,10.0,0.0
2021-01-04 02:00:00,1005.1,1016.2,28.0,28.0,100.0,320.0,3.0,10.0,0.0
2021-01-04 03:00:00,1004.7,1015.8,28.0,28.0,100.0,0.0,0.0,10.0,0.0
2021-01-04 04:00:00,1004.7,1015.9,28.0,28.0,100.0,0.0,0.0,10.0,0.0
2021-01-04 05:00:00,1005.4,1016.4,28.0,29.0,96.0,0.0,0.0,10.0,0.0
2021-01-04 06:00:00,1005.8,1016.8,28.0,29.0,96.0,320.0,3.0,10.0,0.0
2021-01-04 07:00:00,1005.4,1016.7,28.0,28.0,100.0,0.0,0.0,10.0,0.0
2021-01-04 08:00:00,1005.8,1016.9,29.0,29.0,100.0,0.0,0.0,10.0,0.0
2021-01-04 09:00:00,1006.4,1017.6,29.0,30.0,96.0,290.0,5.0,10.0,1.4
2021-01-04 10:00:00,1006.1,1017.3,30.0,31.0,96.0,0.0,0.0,10.0,1.9
2021-01-04 11:00:00,1005.4,1016.5,30.0,32.0,92.0,250.0,3.0,10.0,3.0
2021-01-04 12:00:00,1004.4,1015.6,30.0,32.0,92.0,50.0,3.0,10.0,5.8
2021-01-04 13:00:00,1004.1,1015.3,30.0,34.0,85.0,10.0,3.0,10.0,6.8
2021-01-04 14:00:00,1004.1,1015.2,30.0,33.0,88.0,360.0,3.0,10.0,5.4
2021-01-04 15:00:00,1004.4,1015.4,30.0,33.0,88.0,330.0,3.0,8.0,4.8
2021-01-04 16:00:00,1004.7,1015.7,31.0,32.0,96.0,310.0,3.0,8.0,1.5
2021-01-04 17:00:00,1004.7,1015.8,31.0,32.0,96.0,360.0,5.0,10.0,0.0
2021-01-04 18:00:00,1004.7,1015.9,31.0,32.0,96.0,360.0,3.0,10.0,0.0
2021-01-04 19:00:00,1004.7,1015.7,31.0,32.0,96.0,280.0,5.0,10.0,0.0
2021-01-04 20:00:00,1004.4,1015.4,30.0,32.0,92.0,340.0,5.0,10.0,0.0
2021-01-04 21:00:00,1004.4,1015.4,30.0,32.0,92.0,320.0,5.0,10.0,0.0
2021-01-04 22:00:00,1004.1,1015.1,31.0,31.0,100.0,340.0,5.0,10.0,0.0
2021-01-04 23:00:00,1003.7,1014.8,31.0,31.0,100.0,320.0,3.0,10.0,0.0
2021-01-05 00:00:00,1003.4,1014.6,31.0,31.0,100.0,0.0,0.0,10.0,0.0
2021-01-05 01:00:00,1003.7,1014.7,31.0,31.0,100.0,0.0,0.0,10.0,0.0
2021-01-05 02:00:00,1003.4,1014.6,31.0,31.0,100.0,320.0,3.0,10.0,0.0
2021-01-05 03:00:00,1003.0,1014.3,31.0,31.0,100.0,320.0,5.0,10.0,0.0
2021-01-05 04:00:00,1003.4,1014.4,31.0,31.0,100.0,330.0,3.0,10.0,0.0
2021-01-05 05:00:00,1003.4,1014.4,30.0,31.0,96.0,340.0,5.0,10.0,0.0
2021-01-05 06:00:00,1003.7,1014.7,30.0,31.0,96.0,330.0,5.0,10.0,0.0
2021-01-05 07:00:00,1003.7,1014.7,30.0,31.0,96.0,340.0,3.0,10.0,0.0
2021-01-05 08:00:00,1004.1,1015.0,30.0,31.0,96.0,320.0,5.0,10.0,0.0
2021-01-05 09:00:00,1003.7,1015.0,30.0,31.0,96.0,330.0,5.0,10.0,0.5
2021-01-05 10:00:00,1003.0,1014.3,29.0,32.0,88.0,10.0,6.0,10.0,1.5
2021-01-05 11:00:00,1002.7,1013.8,28.0,32.0,85.0,320.0,6.0,10.0,6.6
2021-01-05 12:00:00,1002.4,1013.1,28.0,32.0,85.0,330.0,8.0,10.0,4.9
2021-01-05 13:00:00,1002.4,1013.3,28.0,32.0,85.0,350.0,7.0,10.0,5.1
2021-01-05 14:00:00,1002.4,1013.5,28.0,32.0,85.0,350.0,6.0,10.0,4.4
2021-01-05 15:00:00,1003.0,1014.1,28.0,32.0,85.0,320.0,6.0,10.0,2.8
2021-01-05 16:00:00,1003.4,1014.6,28.0,31.0,89.0,330.0,7.0,10.0,1.0
2021-01-05 17:00:00,1003.7,1014.9,28.0,31.0,89.0,330.0,8.0,10.0,0.0
2021-01-05 18:00:00,1004.1,1015.2,27.0,30.0,88.0,350.0,9.0,10.0,0.0
2021-01-05 19:00:00,1004.1,1015.3,26.0,30.0,85.0,360.0,7.0,10.0,0.0
2021-01-05 20:00:00,1004.1,1015.3,26.0,29.0,89.0,360.0,10.0,10.0,0.0
2021-01-05 21:00:00,1004.1,1015.3,25.0,29.0,85.0,360.0,8.0,10.0,0.0
2021-01-05 22:00:00,1004.1,1015.2,25.0,28.0,88.0,360.0,9.0,10.0,0.0
2021-01-05 23:00:00,1004.1,1015.3,24.0,28.0,85.0,10.0,10.0,10.0,0.0
2021-01-06 00:00:00,1004.4,1015.5,23.0,27.0,85.0,360.0,10.0,10.0,0.0
2021-01-06 01:00:00,1004.7,1015.9,23.0,27.0,85.0,350.0,10.0,10.0,0.0
2021-01-06 02:00:00,1004.7,1015.9,23.0,27.0,85.0,350.0,10.0,10.0,0.0
2021-01-06 03:00:00,1004.7,1016.0,23.0,27.0,85.0,360.0,10.0,10.0,0.0
2021-01-06 04:00:00,1005.1,1016.3,22.0,27.0,81.0,350.0,7.0,10.0,0.0
2021-01-06 05:00:00,1005.4,1016.6,22.0,26.0,84.0,360.0,10.0,10.0,0.0
2021-01-06 06:00:00,1006.1,1017.2,22.0,26.0,84.0,330.0,8.0,10.0,0.0
2021-01-06 07:00:00,1006.8,1017.9,22.0,26.0,84.0,330.0,10.0,10.0,0.0
2021-01-06 08:00:00,1007.5,1018.5,23.0,27.0,85.0,330.0,7.0,10.0,0.0
2021-01-06 09:00:00,1007.8,1018.8,22.0,27.0,81.0,320.0,9.0,8.0,1.4
2021-01-06 10:00:00,1007.1,1018.4,22.0,28.0,77.0,310.0,7.0,10.0,6.0
2021-01-06 11:00:00,1006.8,1017.8,22.0,29.0,75.0,300.0,13.0,10.0,4.4
2021-01-06 12:00:00,1006.1,1017.3,23.0,30.0,75.0,290.0,10.0,10.0,9.1
2021-01-06 13:00:00,1006.1,1017.2,23.0,30.0,75.0,290.0,12.0,10.0,9.0
2021-01-06 14:00:00,1006.1,1017.4,24.0,31.0,75.0,300.0,12.0,10.0,7.5
2021-01-06 15:00:00,1006.8,1017.8,24.0,31.0,75.0,310.0,12.0,10.0,4.4
2021-01-06 16:00:00,1007.1,1018.1,24.0,31.0,75.0,320.0,10.0,10.0,1.4
2021-01-06 17:00:00,1007.8,1018.8,23.0,29.0,78.0,350.0,6.0,10.0,0.0
2021-01-06 18:00:00,1008.1,1019.1,23.0,29.0,78.0,340.0,6.0,10.0,0.0
2021-01-06 19:00:00,1008.5,1019.8,23.0,28.0,81.0,350.0,7.0,10.0,0.0
2021-01-06 20:00:00,1008.8,1020.0,23.0,27.0,85.0,340.0,7.0,10.0,0.0
2021-01-06 21:00:00,1008.8,1020.1,23.0,27.0,85.0,340.0,7.0,10.0,0.0
2021-01-06 22:00:00,1008.8,1019.9,22.0,26.0,84.0,320.0,6.0,10.0,0.0
2021-01-06 23:00:00,1008.5,1019.7,21.0,26.0,81.0,290.0,9.0,10.0,0.0
2021-01-07 00:00:00,1008.5,1019.6,20.0,26.0,77.0,300.0,12.0,8.0,0.0
2021-01-07 01:00:00,1009.1,1020.2,20.0,25.0,81.0,300.0,14.0,8.0,0.0
2021-01-07 02:00:00,1009.5,1020.6,19.0,25.0,78.0,300.0,14.0,8.0,0.0
2021-01-07 03:00:00,1009.8,1020.8,19.0,24.0,81.0,310.0,13.0,8.0,0.0
2021-01-07 04:00:00,1010.2,1021.2,18.0,23.0,81.0,310.0,13.0,8.0,0.0
2021-01-07 05:00:00,1010.5,1021.8,18.0,22.0,84.0,320.0,10.0,5.0,0.0
2021-01-07 06:00:00,1011.2,1022.4,18.0,22.0,84.0,320.0,9.0,5.0,0.0
2021-01-07 07:00:00,1011.9,1023.1,17.0,21.0,84.0,340.0,7.0,5.0,0.0
2021-01-07 08:00:00,1012.2,1023.4,18.0,24.0,77.0,320.0,14.0,8.0,0.1
2021-01-07 09:00:00,1012.2,1023.4,18.0,25.0,74.0,310.0,14.0,8.0,4.9
2021-01-07 10:00:00,1011.5,1022.9,19.0,27.0,72.0,320.0,13.0,8.0,15.4
2021-01-07 11:00:00,1011.2,1022.3,20.0,28.0,71.0,310.0,10.0,8.0,24.1
2021-01-07 12:00:00,1010.5,1021.5,21.0,29.0,72.0,310.0,14.0,8.0,28.8
2021-01-07 13:00:00,1009.8,1021.1,21.0,30.0,69.0,290.0,15.0,8.0,20.4
2021-01-07 14:00:00,1010.2,1021.3,21.0,30.0,69.0,280.0,13.0,8.0,16.9
2021-01-07 15:00:00,1010.8,1021.9,21.0,28.0,75.0,280.0,10.0,5.0,10.7
2021-01-07 16:00:00,1011.2,1022.3,20.0,26.0,77.0,290.0,10.0,5.0,4.3
2021-01-07 17:00:00,1011.5,1022.8,20.0,25.0,81.0,290.0,13.0,5.0,0.1
2021-01-07 18:00:00,1011.9,1023.1,20.0,24.0,84.0,310.0,10.0,5.0,0.0
2021-01-07 19:00:00,1011.9,1023.1,19.0,23.0,85.0,290.0,9.0,5.0,0.0
2021-01-07 20:00:00,1011.9,1023.1,20.0,24.0,84.0,310.0,10.0,10.0,0.0
2021-01-07 21:00:00,1011.5,1022.8,20.0,24.0,84.0,300.0,10.0,10.0,0.0
2021-01-07 22:00:00,1011.5,1022.6,19.0,23.0,85.0,290.0,9.0,10.0,0.0
2021-01-07 23:00:00,1010.8,1022.0,18.0,22.0,84.0,300.0,9.0,10.0,0.0
2021-01-08 00:00:00,1010.5,1021.6,18.0,22.0,84.0,300.0,9.0,10.0,0.0
2021-01-08 01:00:00,1010.5,1021.7,18.0,22.0,84.0,290.0,9.0,10.0,0.0
2021-01-08 02:00:00,1010.8,1021.9,17.0,21.0,84.0,290.0,10.0,10.0,0.0
2021-01-08 03:00:00,1009.8,1021.1,17.0,21.0,84.0,290.0,9.0,10.0,0.0
2021-01-08 04:00:00,1009.5,1020.6,17.0,20.0,88.0,300.0,12.0,10.0,0.0
2021-01-08 05:00:00,1009.1,1020.3,16.0,20.0,84.0,300.0,10.0,10.0,0.0
2021-01-08 06:00:00,1009.5,1020.8,16.0,20.0,84.0,300.0,10.0,10.0,0.0
2021-01-08 07:00:00,1009.8,1021.1,15.0,19.0,84.0,290.0,9.0,8.0,0.0
2021-01-08 08:00:00,1010.2,1021.2,15.0,19.0,84.0,290.0,12.0,8.0,0.1
2021-01-08 09:00:00,1009.5,1020.6,15.0,19.0,84.0,310.0,12.0,8.0,2.9
2021-01-08 10:00:00,1008.1,1019.4,15.0,20.0,81.0,310.0,12.0,8.0,8.6
2021-01-08 11:00:00,1007.5,1018.6,15.0,21.0,77.0,300.0,7.0,8.0,13.9
2021-01-08 12:00:00,1006.8,1017.9,16.0,22.0,77.0,330.0,9.0,8.0,16.7
2021-01-08 13:00:00,1006.1,1017.3,16.0,24.0,71.0,300.0,9.0,8.0,16.6
2021-01-08 14:00:00,1005.8,1017.1,16.0,24.0,71.0,300.0,12.0,5.0,17.2
2021-01-08 15:00:00,1005.4,1016.7,16.0,24.0,71.0,310.0,9.0,2.0,13.8
2021-01-08 16:00:00,1005.4,1016.6,15.0,22.0,74.0,340.0,6.0,2.0,5.0
2021-01-08 17:00:00,1005.8,1016.9,14.0,21.0,74.0,340.0,10.0,2.0,0.1
2021-01-08 18:00:00,1005.8,1017.1,14.0,19.0,80.0,320.0,7.0,2.0,0.0
2021-01-08 19:00:00,1005.8,1017.0,14.0,18.0,84.0,310.0,9.0,2.0,0.0
2021-01-08 20:00:00,1005.8,1017.0,14.0,17.0,87.0,310.0,7.0,0.0,0.0
2021-01-08 21:00:00,1005.1,1016.6,14.0,17.0,87.0,310.0,9.0,0.0,0.0
2021-01-08 22:00:00,1004.7,1016.1,13.0,16.0,87.0,310.0,7.0,0.0,0.0
2021-01-08 23:00:00,1004.1,1015.3,12.0,15.0,87.0,310.0,6.0,0.0,0.0
2021-01-09 00:00:00,1003.4,1014.6,11.0,14.0,87.0,320.0,5.0,0.0,0.0
2021-01-09 01:00:00,1003.4,1014.8,11.0,15.0,83.0,330.0,6.0,0.0,0.0
2021-01-09 02:00:00,1003.0,1014.4,10.0,14.0,84.0,320.0,6.0,0.0,0.0
2021-01-09 03:00:00,1002.7,1014.1,9.0,14.0,80.0,270.0,3.0,0.0,0.0
2021-01-09 04:00:00,1002.7,1014.1,9.0,13.0,84.0,320.0,6.0,2.0,0.0
2021-01-09 05:00:00,1003.4,1014.5,9.0,14.0,80.0,320.0,7.0,5.0,0.0
2021-01-09 06:00:00,1003.4,1014.8,9.0,15.0,76.0,310.0,6.0,8.0,0.0
2021-01-09 07:00:00,1004.1,1015.3,10.0,16.0,77.0,310.0,5.0,10.0,0.0
2021-01-09 08:00:00,1004.4,1015.8,11.0,18.0,73.0,320.0,10.0,10.0,0.0
2021-01-09 09:00:00,1004.7,1015.9,11.0,20.0,67.0,320.0,10.0,10.0,1.7
2021-01-09 10:00:00,1004.1,1015.5,13.0,22.0,68.0,290.0,12.0,8.0,5.1
2021-01-09 11:00:00,1003.4,1014.7,13.0,23.0,65.0,320.0,12.0,8.0,12.2
2021-01-09 12:00:00,1002.7,1014.0,13.0,24.0,62.0,290.0,10.0,8.0,17.5
2021-01-09 13:00:00,1002.4,1013.7,15.0,27.0,60.0,310.0,9.0,8.0,17.5
2021-01-09 14:00:00,1002.7,1014.0,14.0,27.0,58.0,320.0,7.0,8.0,10.1
2021-01-09 15:00:00,1003.4,1014.5,14.0,27.0,58.0,300.0,9.0,8.0,9.3
2021-01-09 16:00:00,1004.1,1015.3,14.0,25.0,62.0,320.0,9.0,8.0,4.3
2021-01-09 17:00:00,1005.1,1016.3,16.0,24.0,71.0,320.0,6.0,8.0,0.1
2021-01-09 18:00:00,1005.8,1017.0,12.0,23.0,62.0,320.0,6.0,8.0,0.0
2021-01-09 19:00:00,1006.1,1017.4,12.0,23.0,62.0,330.0,6.0,5.0,0.0
2021-01-09 20:00:00,1006.4,1017.9,13.0,20.0,74.0,310.0,8.0,8.0,0.0
2021-01-09 21:00:00,1007.1,1018.2,15.0,21.0,77.0,340.0,6.0,5.0,0.0
2021-01-09 22:00:00,1007.1,1018.4,15.0,20.0,81.0,340.0,5.0,2.0,0.0
2021-01-09 23:00:00,1007.5,1018.7,14.0,20.0,77.0,340.0,7.0,2.0,0.0
2021-01-10 00:00:00,1007.8,1019.1,14.0,19.0,80.0,350.0,3.0,2.0,0.0
2021-01-10 01:00:00,1008.5,1019.7,13.0,18.0,80.0,330.0,7.0,2.0,0.0
2021-01-10 02:00:00,1009.1,1020.5,13.0,18.0,80.0,350.0,3.0,2.0,0.0
2021-01-10 03:00:00,1009.8,1021.1,13.0,18.0,80.0,320.0,7.0,2.0,0.0
2021-01-10 04:00:00,1010.5,1021.6,13.0,17.0,83.0,330.0,5.0,2.0,0.0
2021-01-10 05:00:00,1010.8,1022.3,12.0,16.0,84.0,340.0,6.0,2.0,0.0
2021-01-10 06:00:00,1011.9,1023.3,12.0,16.0,84.0,330.0,3.0,8.0,0.0
2021-01-10 07:00:00,1012.5,1023.8,13.0,16.0,87.0,320.0,6.0,8.0,0.0
2021-01-10 08:00:00,1013.5,1024.9,14.0,19.0,80.0,290.0,7.0,8.0,0.1
2021-01-10 09:00:00,1014.6,1025.8,15.0,19.0,84.0,290.0,8.0,10.0,3.8
2021-01-10 10:00:00,1014.9,1026.2,16.0,20.0,84.0,300.0,9.0,10.0,2.8
2021-01-10 11:00:00,,,,,,,,,4.4
2021-01-10 12:00:00,,,,,,,,,15.6
2021-01-10 13:00:00,1014.2,1025.4,17.0,25.0,71.0,300.0,7.0,2.0,15.6
2021-01-10 14:00:00,1014.2,1025.5,17.0,25.0,71.0,330.0,7.0,2.0,24.7
2021-01-10 15:00:00,1014.2,1025.6,17.0,24.0,74.0,320.0,12.0,2.0,15.9
2021-01-10 16:00:00,1014.9,1026.1,17.0,21.0,84.0,320.0,8.0,2.0,5.4
2021-01-10 17:00:00,1015.6,1026.8,17.0,19.0,92.0,320.0,5.0,2.0,0.1
2021-01-10 18:00:00,1016.3,1027.6,17.0,19.0,92.0,0.0,0.0,2.0,0.0
2021-01-10 19:00:00,1015.9,1027.4,17.0,19.0,92.0,80.0,3.0,2.0,0.0
2021-01-10 20:00:00,1016.6,1027.8,14.0,15.0,95.0,0.0,0.0,2.0,0.0
2021-01-10 21:00:00,1016.6,1027.9,14.0,16.0,92.0,0.0,0.0,8.0,0.0
2021-01-10 22:00:00,1016.3,1027.7,13.0,13.0,100.0,0.0,0.0,8.0,0.0
2021-01-10 23:00:00,1015.9,1027.4,15.0,16.0,96.0,0.0,0.0,10.0,0.0
2021-01-11 00:00:00,1016.3,1027.6,18.0,19.0,95.0,0.0,0.0,10.0,0.0
2021-01-11 01:00:00,1016.6,1027.7,20.0,21.0,96.0,160.0,6.0,10.0,0.0
2021-01-11 02:00:00,1016.6,1027.8,21.0,22.0,96.0,0.0,0.0,10.0,0.0
2021-01-11 03:00:00,1015.9,1027.3,21.0,23.0,92.0,0.0,0.0,10.0,0.0
2021-01-11 04:00:00,1015.9,1027.1,21.0,21.0,100.0,340.0,3.0,10.0,0.0
2021-01-11 05:00:00,1016.6,1027.8,21.0,22.0,96.0,0.0,0.0,10.0,0.0
2021-01-11 06:00:00,1016.6,1027.8,21.0,21.0,100.0,340.0,3.0,10.0,0.0
2021-01-11 07:00:00,1015.9,1027.3,19.0,20.0,96.0,0.0,0.0,10.0,0.0
2021-01-11 08:00:00,1016.3,1027.6,19.0,20.0,96.0,0.0,0.0,10.0,0.0
2021-01-11 09:00:00,1015.9,1027.1,19.0,21.0,92.0,320.0,3.0,10.0,1.8
2021-01-11 10:00:00,1015.2,1026.7,21.0,23.0,92.0,0.0,0.0,10.0,5.3
2021-01-11 11:00:00,1014.2,1025.4,22.0,25.0,88.0,0.0,0.0,10.0,8.2
2021-01-11 12:00:00,1013.2,1024.4,23.0,27.0,85.0,0.0,0.0,10.0,8.1
2021-01-11 13:00:00,1013.2,1024.4,23.0,27.0,85.0,0.0,0.0,10.0,9.3
2021-01-11 14:00:00,1012.2,1023.5,24.0,28.0,85.0,50.0,6.0,10.0,8.0
2021-01-11 15:00:00,1011.9,1023.2,25.0,27.0,92.0,0.0,0.0,10.0,5.2
2021-01-11 16:00:00,1011.2,1022.4,24.0,27.0,89.0,0.0,0.0,8.0,1.8
2021-01-11 17:00:00,1011.2,1022.5,24.0,27.0,89.0,0.0,0.0,8.0,0.1
2021-01-11 18:00:00,1011.2,1022.3,23.0,27.0,85.0,0.0,0.0,10.0,0.0
2021-01-11 19:00:00,1010.8,1022.0,23.0,27.0,85.0,120.0,3.0,10.0,0.0
2021-01-11 20:00:00,1010.2,1021.3,23.0,26.0,88.0,140.0,6.0,10.0,0.0
2021-01-11 21:00:00,1009.5,1020.8,22.0,26.0,84.0,150.0,6.0,10.0,0.0
2021-01-11 22:00:00,1009.5,1020.8,21.0,24.0,88.0,160.0,5.0,8.0,0.0
2021-01-11 23:00:00,1009.1,1020.5,21.0,24.0,88.0,160.0,5.0,8.0,0.0
2021-01-12 00:00:00,1008.8,1020.0,22.0,25.0,88.0,160.0,6.0,10.0,0.0
2021-01-12 01:00:00,1009.1,1020.3,22.0,25.0,88.0,180.0,6.0,10.0,0.0
2021-01-12 02:00:00,1009.1,1020.4,22.0,24.0,91.0,180.0,5.0,10.0,0.0
2021-01-12 03:00:00,1008.8,1020.1,22.0,24.0,91.0,160.0,5.0,10.0,0.0
2021-01-12 04:00:00,1008.8,1019.9,22.0,24.0,91.0,0.0,0.0,10.0,0.0
2021-01-12 05:00:00,1008.8,1020.0,22.0,23.0,96.0,190.0,3.0,10.0,0.0
2021-01-12 06:00:00,1009.1,1020.4,23.0,24.0,96.0,0.0,0.0,10.0,0.0
2021-01-12 07:00:00,1009.1,1020.3,24.0,25.0,96.0,20.0,3.0,10.0,0.0
2021-01-12 08:00:00,1009.5,1020.6,25.0,28.0,88.0,0.0,0.0,10.0,0.0
2021-01-12 09:00:00,1009.8,1020.8,26.0,31.0,82.0,250.0,6.0,10.0,1.7
